,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
408,409,0.0034351719607602638,0.35092985105586905
409,410,0.003341309474291787,0.34821802854293993
410,411,0.0032502733453256827,0.34552030361862196
411,412,0.0031620607077071927,0.34283673556836436
412,413,0.003076692435605155,0.3401673826160636
413,414,0.0029939823600613202,0.3375123020096509
414,415,0.002913496424523765,0.3348715501069207
415,416,0.002835094130892113,0.33224517841718626
416,417,0.0027586545128812645,0.3296331877892976
417,418,0.002684071672621857,0.3270355982291584
418,419,0.0026112547898363703,0.3244524407103272
419,420,0.002540128130407382,0.321883745158154
420,421,0.0024706310543886056,0.3193295405362331
421,422,0.0024027180235129952,0.31678985493294476
422,423,0.0023363586082297827,0.3142647156480477
423,424,0.0022715374943016453,0.31175414927928125
424,425,0.0022082544889814315,0.30925818180894427
425,426,0.002146524526773552,0.30677683177782866
426,427,0.00208637767478681,0.30431007665763
427,428,0.0020278591376626798,0.30185790439601523
428,429,0.0019710292620644942,0.29942030589676016
429,430,0.0019159635406996722,0.29699727154100564
430,431,0.0018627526158333518,0.2945887912835846
431,432,0.0018115022822511317,0.29219485474907303
432,433,0.0017623311831654886,0.2898154513275364
433,434,0.0017151229930882916,0.28745057026993603
434,435,0.0016694446312957023,0.2851002007831702
435,436,0.0016251332686364472,0.2827643321247175
436,437,0.001582057404442283,0.28044295369685623
437,438,0.001540100500799002,0.27813605514043194
438,439,0.0014991609879562162,0.27584362642814775
439,440,0.0014591522692968262,0.2735656579573482
440,441,0.0014200027259361203,0.271302140642275
441,442,0.0013816557209980207,0.26905306600576984
442,443,0.0013440696036146615,0.26681842627039876
443,444,0.0013072177126847162,0.26459821444897424
444,445,0.0012710883804150086,0.26239242443445876
445,446,0.0012356849356633948,0.26020105108921576
446,447,0.0012010257070862451,0.2580240903336021
447,448,0.001167144026092748,0.25586153923386545
448,449,0.001134088229596375,0.2537133960893403
449,450,0.0011019216625317574,0.25157963639063463
450,451,0.0010707226801224268,0.2494601515499576
451,452,0.0010405846498506843,0.24735490543334826
452,453,0.0010116159530835223,0.24526387160563334
453,454,0.0009839122359287522,0.24318702382050172
454,455,0.0009572828791294397,0.24112433609120765
455,456,0.0009316595232981006,0.23907578276079233
456,457,0.000907036899708169,0.23704133857181064
457,458,0.0008833259662041071,0.2350209787355516
458,459,0.0008604000491578834,0.2330146790007268
459,460,0.0008381458482277226,0.23102241572162885
460,461,0.000816463836612491,0.22904416592573418
461,462,0.0007952682635851138,0.22707990738074157
462,463,0.0007744871567816336,0.22512961866103742
463,464,0.0007540623243007527,0.2231932792135689
464,465,0.0007339493566500543,0.2212708694231189
465,466,0.0007141176285742068,0.21936237067505815
466,467,0.0006945503007880216,0.2174676983587368
467,468,0.0006752443216343496,0.21558673521535154
468,469,0.0006562104286750303,0.21371941310544706
469,470,0.000637473150216894,0.21186566479814428
470,471,0.0006190708067644879,0.21002542404516533
471,472,0.0006010555123907579,0.20819862565409286
472,473,0.0005834931759987061,0.20638520556087148
473,474,0.0005664633299516941,0.20458510090152937
474,475,0.0005499728684040806,0.20279825008313213
475,476,0.0005339848599488217,0.20102459285394547
476,477,0.0005185143985539931,0.1992640703728189
477,478,0.0005035894173165412,0.1975166252777737
478,479,0.0004892506894523807,0.1957822017537979
479,480,0.0004755518291439387,0.19406074559984188
480,481,0.00046255929223026904,0.1923522042950111
481,482,0.0004503523767088735,0.19065652706395542
482,483,0.00043891779777494033,0.18897366494144618
